Date,Text
2015-05-19,"@Bhattarai_kaka काकी छिन चै कता, माइत नै हे? @shrestha266"
2015-05-19,@RaW__V के रे भैसी सग सुत्या रे??😂😂 @Bhattarai_kaka @InnocentIdiot_
2015-05-19,@shrestha266 काका पनि सम्मान गर्ने खालकाे हुनुपर्च नि। ठाेक्छु र धाेक्छु केइ कुरा अर्न अाउन्न यिन्लाइ
2015-05-19,@nepalichoro3 रौसि छोड्नै पर्छ
2015-05-19,@DeepaLuckly हस मन हल्का भो नत्र त पुरै भारी भैसक्या थ्यो नि 😂😇😇😇😁
2015-05-19,@furke2 कुमार र अबिबाहित मा फरक होला कि 😁😂
2015-05-19,"@shrestha266 तेइत संका लाग्य थियो मलाइ,सपनामा डराउने भएसी त रौसी छोड्नै परो भनेर लाग्य थिए झन्डै।"
2015-05-19,"निन्द्रा नै लगेन #csk ले जो हारो हारो के भन्नु साले अ्पेअर  ले हरायो!!!
 स्मिथ को विक्केत नै गको थीयन"
2015-05-19,@Khopadi_Lost हो र मैले त हेरया छैन भाई
2015-05-19,@Bhattarai_kaka अाफै साइड लागी @InnocentIdiot_ @RaW__V
2015-05-19,@siidartha उग्र बामपंथी भड्काब चरम दक्षिणपन्थी भास मा जाकिन्छ 😁😂😌
2015-05-19,@Bhattarai_kaka दिदिले तिम्लाइ मख्ख पार्दिनु भाकाे हाे @shrestha266
2015-05-19,"@shrestha266 तपाईं भन्दा पहिले म भागे दिदी आज त पुरै छाडा रच यो टि एल, तपाईं को नोटिफिकेसन ले मत्र डोर्याको हो यहाँ सम्म भाइलाइ 😂"
2015-05-19,"भूकम्प पीडितलाई हिमानीको 'सानो सहयोग' (फोटो फिचर)
http://t.co/trgsmzRaFW http://t.co/sY5hGMu7zo"
2015-05-19,@shrestha266 मित्रता नै सदैब टिकाउ रहने सम्बन्ध हो | यो आमा बुवा संगको सम्बन्ध झैँ निश्चल र छलकपट रहित हुन्छ
2015-05-19,@nepalichoro3 मैले नि कुरो नै गरया हो साँचो त कहाँ भन्या हो र
2015-05-19,@RaW__V एक नम्बरका तिमी हाै @Bhattarai_kaka @InnocentIdiot_
2015-05-19,बलिउड गीतमा पोखियो मिस नेपाल श्रृष्टिको ग्ल्यामर (भिडियो) भनेर यसो हेरेको ताई न तुइ को  https://t.co/8MA5fM9Xsm via @YouTube
2015-05-19,@optimist65 हजुर हो।
2015-05-19,@shrestha266 दिज्युले सम्झाउने हाे भने त म लठ्ठ भर सम्झिन्छु😋😋 @Bhattarai_kaka
2015-05-19,@TheReyan ए भाई काकु लाइ सम्मान अर किन दाम्नो भन्या के हो यो कुन कहाँ को भाषा हो बुझिन
2015-05-19,एऊटा ९९ वर्ष बृद्द मर्दा त फेसबुक र टुईटरमा ईस्टाटस लेख्ने नेपाली राजनैतिज्ञहरू भुकम्पले यत्रा मानिस मर्दा संबेदना समेत प्रकट गर्ने सक्दैन्न
2015-05-19,"बाल भो। जेमसुकै सोच तिमी, पैसा लाग्दैन क्यारे।।"
2015-05-19,@Bhattarai_kaka काकीकाे बारेमा केइ भन त ल @shrestha266
2015-05-19,@shrestha266 तेसो हैन क्या एउटा कुरो पो त!:)
2015-05-19,@Khopadi_Lost भाई बुडो भएसी दिदि को के औकात टियल मा झुन्दिनु भागे म त लाज भो
2015-05-19,@shrestha266 खाेइ लजाउला जस्ताे त लाग्दैन काका डाम्नाे।
2015-05-19,@optimist65 हो हुन त। र पनि😂
2015-05-19,"मुटुलाई केन्द्र बिन्दु बनाएर आएको तिम्रो यादहरुको प्रेमकम्पले
सपनाका महलहरु भत्काउदै नयन लाई रित्तो पारी
दिल लाई क्षतक बिक्षत बनाएको छ..."
2015-05-19,त्यो पारी पाखा ~~~~माउरीको चाका ठुल्दीदीउ ~~~~दिउ~~~~ मलमलकिरी जुनकीरी पाईन यो सालैमा~~~~!!
2015-05-19,"भूकम्प को ट्राजीटी परेछ क्यार ! कहिले नेपाल, कहिले जापान, कहिले फिलिपिन्स गर्दै फिरन्ते 'पागल ' भाको छ| खुरुक्क दुलो पस्नु नी बज्या 'भूकम्प'"
